source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label,source_batch_file
287,IT Programmer,PT. Indo Pack Printing,Sidoarjo,https://id.jobstreet.com/id/job/91786128?type=standard&ref=search-standalone&origin=cardTitle#sol=838bb0312e185addc1ca11500be0d792a964ce0f,7000000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,data,jawa timur,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
292,IT Developer Full Stack,PT FOUR POINT INDONESIA,Jakarta Pusat,https://id.jobstreet.com/id/job/92275484?type=standard&ref=search-standalone&origin=cardTitle#sol=3e6221c6da70e7417dc810de2cd6c072c90fb016,10000000.0,6.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
297,IT Software Developer (.NET & SQL Specialist),PT SR12 Herbal Kosmetik,Bogor,https://id.jobstreet.com/id/job/92286414?type=standard&ref=search-standalone&origin=cardTitle#sol=1b474c64f35fea830edd1dec0011b571334c36d9,8500000.0,5.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
299,JUNIOR HRD MANDARIN SPEAKER,PT XIANXING,Jakarta Utara,https://id.jobstreet.com/id/job/91513846?type=standard&ref=search-standalone&origin=cardTitle#sol=3816b216b6cf8fc960928e8ef46adaf4fb5d893e,10250000.0,6.0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
302,Junior Technical Support,PT Fusion Dinamika,Jakarta Barat,https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=5944278b67ae7e26eaebc5ce5fa7e80c6c2d3d1c,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
305,Fullstack developer,PT Kodenusa Tekno Buana,Jakarta Barat,https://id.jobstreet.com/id/job/92141841?type=standard&ref=search-standalone&origin=cardTitle#sol=bac9d94a909d3181ae7036e11d5ea15fdef44232,8350000.0,5.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
306,PROGRAMMER WEB,Pengiklan Anonim,Karawang,https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=b9246611ef8b6ebb6ccb5318a16e8bddb021e162,6500000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,data,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
307,"Senior Software Engineer (FE, React/React Native)",Luce Maintenance Group,Jakarta Barat,https://id.jobstreet.com/id/job/92080433?type=standard&ref=search-standalone&origin=cardTitle#sol=a733f3eaeb56f4a0ca580de18b2e53bb0c447a2e,32500000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
309,Software Engineer PM (JAPANESE or MANDARIN Speaker),HITHINK TECHNOLOGY INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92302164?type=standard&ref=search-standalone&origin=cardTitle#sol=8e7021ef73e251330102198e4edadb850c3d22f9,17000000.0,6.0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
312,Full Stack Development (IT&Engineering),PT BINTANG FAJAR PERSADA,Surabaya,https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=9471abcda391dc6f0b4f7f92311d7bfcb86191ed,7500000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,3,data,jawa timur,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
313,Full Stack Developer,Pengiklan Anonim,Bali,https://id.jobstreet.com/id/job/92236025?type=standard&ref=search-standalone&origin=cardTitle#sol=d34bdde9aade416e35da7e24fe26e06c857906ce,17500000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,software,lainnya,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
315,IT Developer Staff,PT NBC Indonesia,Karawang,https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=290d766813e789b19fab10ee191009e1c80bc9ee,6193426.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,software,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
317,Full Stack Developer,Solutech Indonesia Maju,Cempaka Putih,https://id.jobstreet.com/id/job/91909166?type=standard&ref=search-standalone&origin=cardTitle#sol=6a13042d7cc6b503811dbe06c8fe57419e4bce79,8750000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
323,Back End Engineer,PT Falah Inovasi Teknologi,Jakarta Selatan,https://id.jobstreet.com/id/job/92087073?type=standard&ref=search-standalone&origin=cardTitle#sol=d13bb6ace1bf90309ad927d327c8dd682522d1c5,9075000.0,5.0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
326,Front End Engineer,PT Falah Inovasi Teknologi,Jakarta Selatan,https://id.jobstreet.com/id/job/92129984?type=standard&ref=search-standalone&origin=cardTitle#sol=4b43e1e9a27ea7803f56c0c30bf65380670e8bf0,9075000.0,5.0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
327,Mobile Engineer,ACCRAFILE PTE. LTD.,Batam,https://id.jobstreet.com/id/job/92150305?type=standard&ref=search-standalone&origin=cardTitle#sol=7f739824043fd0e5c43bfb1c3dc90fb16aed314a,9500000.0,5.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,data,sumatera,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
328,AI-Native Fullstack Developer,PT. Superbrands International,Yogyakarta,https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=75b2c882402abf6e2c66d1d919b40975af921d38,6000000.0,4.0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,data,jawa tengah diy,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
333,Industrial Software Developer & Program Analyst,PT. Omega Group - Jakarta,Jakarta Pusat,https://id.jobstreet.com/id/job/92036471?type=standard&ref=search-standalone&origin=cardTitle#sol=bed59d78f9381adb73cf08e0b0cb4d9131e67e88,8500000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
334,POWERBI ENGINEER,PT Delta Marine Consultants,Bekasi,https://id.jobstreet.com/id/job/92206233?type=standard&ref=search-standalone&origin=cardTitle#sol=839bc2d59a7510fffc59dbc809503c06cb22595f,12500000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
335,Full-stack Engineer,PT CryoCord Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92060205?type=standard&ref=search-standalone&origin=cardTitle#sol=47f324d05da31109c0edb3aab1a7b429466582aa,20000000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
336,Software Engineer Internship,OPPO Indonesia,Tangerang,https://id.jobstreet.com/id/job/91761487?type=standard&ref=search-standalone&origin=cardTitle#sol=bc45a8aa6b00fac793e4fde172fbc77a83fd00bb,3000000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
337,IT Programmer,PT Sinergi Abadi Sentosa,Tangerang,https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=d36a9e3e7c7aa850db07ea00a95ef37558d0ae69,7250000.0,4.0,0,1,1,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
340,IT GPS Developer,PT Batavia Prosperindo Trans Tbk.,Serpong,https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=653743ac6b16ce373508693a866b343f5cc5bcce,7250000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
341,Back End Engineer,PT Falah Inovasi Teknologi,Jakarta Selatan,https://id.jobstreet.com/id/job/92087073?type=standard&ref=search-standalone&origin=cardTitle#sol=55ccd87f5c6013b69ed5ee594ec5736f16f8ae6b,9075000.0,5.0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
342,Fullstack/Frontend Web Developer,PT Turboly Teknologi Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92086828?type=standard&ref=search-standalone&origin=cardTitle#sol=cbd35d8c77a9d89e38ccec4dbddcff6ade204257,9000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
344,IT Product Associate,PT Netcom Scinergy Newsantara,Bekasi,https://id.jobstreet.com/id/job/91993714?type=standard&ref=search-standalone&origin=cardTitle#sol=a2250143a8b08342b8004f3202619e323552aa22,12500000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
346,Web Developer,PT Grune Teknologi Indonesia,Denpasar Utara,https://id.jobstreet.com/id/job/92224090?type=standard&ref=search-standalone&origin=cardTitle#sol=8bd4de0e8072b46e67b2cce39acd7155bf901c4d,8500000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,data,lainnya,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
348,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",PT Himalaya Wellness Indonesia,Kelapa Gading,https://id.jobstreet.com/id/job/92103621?type=standard&ref=search-standalone&origin=cardTitle#sol=35e55dac51a180cc9bb2d12bf9b62cf5c03adc0a,2575000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
349,Business Management Trainee (Internship) - Bandung & Jakarta Placement,PT Kitar Technology Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=3891778bb44de87d65abca583195d92be4220a7a,3750000.0,2.0,0,1,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,business,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_03_it_software.csv
352,AI-Native Fullstack Developer,PT. Superbrands International,Yogyakarta,https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=fc0321aaee3ee2ffc35086a9fe1d37af9990e151,6000000.0,4.0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,data,jawa tengah diy,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
354,"Fullstack Developer (AI-Assisted Dev, Node.js, React, GraphQL)",PT. BADAN KODEFOX TECHNOLOGY SERVICE,Tangerang,https://id.jobstreet.com/id/job/92053050?type=standard&ref=search-standalone&origin=cardTitle#sol=76c6d626a6cd0d82191a90688ad5c47a5a0075d3,15000000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
358,"Full Stack Developer (Vue.js, Tailwind, Ali Cloud Server, Supabase, postgreSQL)",PT MLP Indonesia Trading,Jakarta Selatan,https://id.jobstreet.com/id/job/92246624?type=standard&ref=search-standalone&origin=cardTitle#sol=7201cb23bd4c5f56ac25ed342f65b881d5472901,10000000.0,6.0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
360,Senior Back-End TypeScript Developer,PT John Galt Properties,Bali,https://id.jobstreet.com/id/job/91859310?type=standard&ref=search-standalone&origin=cardTitle#sol=b7369836939f18fdae1b6f2d4fd9aa610a3aa3fc,26000000.0,6.0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,data,lainnya,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
361,Senior Java Developer,PT Green City Traffic,Jakarta Selatan,https://id.jobstreet.com/id/job/92259845?type=standard&ref=search-standalone&origin=cardTitle#sol=aa961403e65d9c66c7700efa7f008c095455f801,12500000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
367,Full-Stack & Mobile Developer (AI/ML Skills),Pengiklan Anonim,Medan,https://id.jobstreet.com/id/job/91733518?type=standard&ref=search-standalone&origin=cardTitle#sol=2340dc800f4544969c0238c4287bf71fb40f58d3,12500000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,data,sumatera,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
372,Mobile Engineer,ACCRAFILE PTE. LTD.,Batam,https://id.jobstreet.com/id/job/92150305?type=standard&ref=search-standalone&origin=cardTitle#sol=7dd35b84808c2d694362a00b8ceae8f051537689,9500000.0,5.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,data,sumatera,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
376,Fullstack Developer,PT Siba Surya,Semarang,https://id.jobstreet.com/id/job/92169266?type=standard&ref=search-standalone&origin=cardTitle#sol=25cfa11103cdce7b02042ac681e9fa01e0562276,8350000.0,5.0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,data,jawa tengah diy,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
379,Software Engineer (Japanese Speaking),HITHINK TECHNOLOGY INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92042645?type=standard&ref=search-standalone&origin=cardTitle#sol=66e622821f911fb62bfb6bee563ca2f6f56267cc,13250000.0,6.0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
380,Product Engineer,Catalyst Psychology & HR Management Services,Bekasi,https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=9bc15556a7c0a784720d0146560e60974505e56d,6300000.0,4.0,0,1,0,1,3.3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
381,Solution Architect,PT Dasa Aprilindo Sentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92196016?type=standard&ref=search-standalone&origin=cardTitle#sol=9df46943b26bc0b28cb7c9ffc7d06c8d9e77a77d,15000000.0,6.0,0,1,0,1,3.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
386,Senior Full Stack Developer,AME Mineral Economics Pty Ltd,Jakarta Selatan,https://id.jobstreet.com/id/job/91905680?type=standard&ref=search-standalone&origin=cardTitle#sol=6d0543ea4297de33db543fb58afc5dd1bb7c851e,15000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
390,Junior Software Developer,PT Sahabat Laut Lestari,Denpasar,https://id.jobstreet.com/id/job/92058700?type=standard&ref=search-standalone&origin=cardTitle#sol=635149b050780370f8dfe90aff1b724135fd27b6,4150000.0,3.0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,data,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
392,Solution Architect,PT Dasa Aprilindo Sentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92196016?type=standard&ref=search-standalone&origin=cardTitle#sol=f29f4f481838bc4987f1660ac38b7536b36aa610,15000000.0,6.0,0,1,0,1,3.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
396,Junior Software Engineer,PT Kuantum Solusi Teknologi,Bogor,https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=ea52c8e3fd0f47b6f60d22bc25f0c2c2124b1633,7000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,software,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
397,Software Engineer (Japanese Speaking),HITHINK TECHNOLOGY INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92042645?type=standard&ref=search-standalone&origin=cardTitle#sol=ded26e5aec30435ef5473e877ab64f3e181c4cb8,13250000.0,6.0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
398,Junior Software Developer,PT Sahabat Laut Lestari,Denpasar,https://id.jobstreet.com/id/job/92058700?type=standard&ref=search-standalone&origin=cardTitle#sol=b6c80faa7e7d483119d2330ea6bb7ff79181e413,4150000.0,3.0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,data,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
404,Junior Technical Support,PT Fusion Dinamika,Jakarta Barat,https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=87be76f283eadb7aee6c732536aa6de4131f5ea8,6000000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,engineering,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
406,Back End Engineer,PT Falah Inovasi Teknologi,Jakarta Selatan,https://id.jobstreet.com/id/job/92087073?type=standard&ref=search-standalone&origin=cardTitle#sol=70c373e41e8c73165ace0596145f3ec48ac619e4,9075000.0,5.0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
408,AI-Native Fullstack Developer,PT. Superbrands International,Yogyakarta,https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=bd5c248f678e71ff7979756d35c2b3958db8433f,6000000.0,4.0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,data,jawa tengah diy,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
412,Fullstack developer,PT Kodenusa Tekno Buana,Jakarta Barat,https://id.jobstreet.com/id/job/92141841?type=standard&ref=search-standalone&origin=cardTitle#sol=a6b2fff95ad20c5c49cea074bb690800e47c7207,8350000.0,5.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
414,"Senior/Lead Full-stack Software Engineer (React, Node.js) | EdTech | Dayshift",The Pique Lab Learning Centre,Jakarta Raya,https://id.jobstreet.com/id/job/92253683?type=standard&ref=search-standalone&origin=cardTitle#sol=7746bc829d2ed916f5b86241a085e74f21c23baa,35000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,software,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
415,PROGRAMMER WEB,Pengiklan Anonim,Karawang,https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=054bc1d674554c91ec8943089ebc3e21ccc23009,6500000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,data,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
418,Software Developer,PT SENTRAL TEHNOLOGI MANAGEMEN,Jakarta Timur,https://id.jobstreet.com/id/job/92316658?type=standard&ref=search-standalone&origin=cardTitle#sol=0761f3b2f485095bfc7f565257cf19349f377c3c,6250000.0,4.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,data,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
420,Mobile Engineer,ACCRAFILE PTE. LTD.,Batam,https://id.jobstreet.com/id/job/92150305?type=standard&ref=search-standalone&origin=cardTitle#sol=4a659364b56f3cd159fdda1a7620fdd9d293761f,9500000.0,5.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,data,sumatera,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
422,IT Administrator,Pengiklan Anonim,Jakarta Raya,https://id.jobstreet.com/id/job/92297890?type=standard&ref=search-standalone&origin=cardTitle#sol=a37f1868e2512bef70aa94f9d9ae0b95bfa7c3b8,5250000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,data,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
423,IT Developer Staff,PT NBC Indonesia,Karawang,https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=d862aacdaf1daca949004c9ed1d2de8f60a8c83d,6193426.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,software,jawa barat,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
425,Full Stack Developer,Pengiklan Anonim,Bali,https://id.jobstreet.com/id/job/92236025?type=standard&ref=search-standalone&origin=cardTitle#sol=30c1d4f59100e616fb1c6ebcdda5ae56c8ce3b7c,17500000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,software,lainnya,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
427,Full Stack Development (IT&Engineering),PT BINTANG FAJAR PERSADA,Surabaya,https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=ae06d6a586c536dc5878674c0c3b55aaa36d685e,7500000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,3,data,jawa timur,6 sampai < 8 juta,graduate_salary_rf_ready_batch_03_it_software.csv
428,Solution Architect,PT Dasa Aprilindo Sentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92196016?type=standard&ref=search-standalone&origin=cardTitle#sol=e4ab449599152816b747caeddabb24ab0f037a9c,15000000.0,6.0,0,1,0,1,3.0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
429,Full Stack Developer,Solutech Indonesia Maju,Cempaka Putih,https://id.jobstreet.com/id/job/91909166?type=standard&ref=search-standalone&origin=cardTitle#sol=2848d449f9731709f6c210d83c3811b4ccc81402,8750000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,data,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
430,Junior Software Developer,PT Sahabat Laut Lestari,Denpasar,https://id.jobstreet.com/id/job/92058700?type=standard&ref=search-standalone&origin=cardTitle#sol=68b9bbd2e996f2c2ba35e8c5c75ea21d30fd2215,4150000.0,3.0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,data,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_03_it_software.csv
431,Front End Engineer,PT Falah Inovasi Teknologi,Jakarta Selatan,https://id.jobstreet.com/id/job/92129984?type=standard&ref=search-standalone&origin=cardTitle#sol=48cab4fa08444e57bd6314bf32a2808dfe76f1ec,9075000.0,5.0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,software,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_03_it_software.csv
